iter	Logloss
1513	0.4061776232
1514	0.4061082162
1515	0.4060546509
1516	0.4059855518
1517	0.4059380131
1518	0.4058884336
1519	0.4058326792
1520	0.4058014138
1521	0.4057612899
1522	0.4056969519
1523	0.4056282332
1524	0.4055978372
1525	0.4055317399
1526	0.40546361
1527	0.405399615
1528	0.4053428054
1529	0.405273751
1530	0.4052059638
1531	0.405150589
1532	0.405098745
1533	0.4050305397
1534	0.4049813158
1535	0.404932269
1536	0.4048900647
1537	0.4048226577
1538	0.4047591601
1539	0.40469592
1540	0.4046288252
1541	0.4045480935
1542	0.4044831725
1543	0.4044156057
1544	0.4043353873
1545	0.4042681261
1546	0.4042242861
1547	0.4041572886
1548	0.4041086352
1549	0.404041953
1550	0.4039997148
1551	0.4039330851
1552	0.4038667228
1553	0.4038074952
1554	0.4037278774
1555	0.4036689307
1556	0.4036026358
1557	0.4035246839
1558	0.4034716788
1559	0.4034056903
1560	0.4033398099
1561	0.4032774774
1562	0.403230226
1563	0.4031646607
1564	0.4030993584
1565	0.4030854408
1566	0.4030270012
1567	0.4029638313
1568	0.4028988612
1569	0.4028341516
1570	0.4027697016
1571	0.4027229482
1572	0.4026574383
1573	0.4025994061
1574	0.4025573254
1575	0.4024790515
1576	0.4024319716
1577	0.402401893
1578	0.4023507924
1579	0.4022892002
1580	0.4022529483
1581	0.4022012113
1582	0.4021504272
1583	0.4020864231
1584	0.4020289663
1585	0.4019694515
1586	0.4019465847
1587	0.4018815507
1588	0.4018244034
1589	0.4017596369
1590	0.4017027337
1591	0.4016584641
1592	0.4016083164
1593	0.401543858
1594	0.4014796293
1595	0.4014529402
1596	0.4013962919
1597	0.4013505529
1598	0.4013052317
1599	0.4012506534
1600	0.4011963172
1601	0.4011323901
1602	0.4010846022
1603	0.4010349277
1604	0.400971609
1605	0.4009221554
1606	0.4008728982
1607	0.4008123208
1608	0.4007561841
1609	0.4006957979
1610	0.4006321835
1611	0.4005719797
1612	0.4005161792
1613	0.4004951313
1614	0.4004205681
1615	0.4003577346
1616	0.4003022263
1617	0.4002536005
1618	0.4001910687
1619	0.4001358464
1620	0.4000944125
1621	0.4000347896
1622	0.3999961086
1623	0.3999221207
1624	0.3998598945
1625	0.3998206351
1626	0.3997951782
1627	0.3997619455
1628	0.3996999554
1629	0.3996369481
1630	0.399577854
1631	0.3995451641
1632	0.3995203175
1633	0.3994614749
1634	0.3993997993
1635	0.3993424641
1636	0.3992857041
1637	0.3992231118
1638	0.3991686168
1639	0.3991370477
1640	0.3990786465
1641	0.3990650321
1642	0.3990024738
1643	0.3989443347
1644	0.3988902674
1645	0.3988336709
1646	0.3988052828
1647	0.3987514693
1648	0.3987225399
1649	0.3987058111
1650	0.3986436798
1651	0.3985900914
1652	0.3985758594
1653	0.3985147297
1654	0.3984528916
1655	0.3983912981
1656	0.3983453839
1657	0.3983207096
1658	0.3982668689
1659	0.3982277605
1660	0.3981745347
1661	0.3981525862
1662	0.3981247988
1663	0.3980635087
1664	0.398002461
1665	0.3979553201
1666	0.3978946025
1667	0.3978372963
1668	0.3977765221
1669	0.3977161098
1670	0.3976625532
1671	0.3976023636
1672	0.3975453567
1673	0.3975167728
1674	0.3974744145
1675	0.3974145095
1676	0.3973577734
1677	0.3972973356
1678	0.3972446599
1679	0.3971979844
1680	0.3971384253
1681	0.397079079
1682	0.3970199704
1683	0.3969611015
1684	0.3969024655
1685	0.3968560771
1686	0.3968101868
1687	0.3967571076
1688	0.3967048128
1689	0.3966447595
1690	0.3965885953
1691	0.3965326571
1692	0.3964858168
1693	0.3964275625
1694	0.3963748868
1695	0.3963220555
1696	0.3962663794
1697	0.3962203923
1698	0.3961606355
1699	0.3961052306
1700	0.3960457271
1701	0.3959905716
1702	0.3959327031
1703	0.3958750663
1704	0.3958201753
1705	0.3957627841
1706	0.3957056226
1707	0.3956530301
1708	0.3955938721
1709	0.3955417198
1710	0.3955001707
1711	0.3954412571
1712	0.3953814863
1713	0.3953246577
1714	0.3952660249
1715	0.3952094486
1716	0.3951639773
1717	0.3951186864
1718	0.3950623808
1719	0.3950162129
1720	0.3949711097
1721	0.3949499408
1722	0.3948963263
1723	0.3948752416
1724	0.3948036524
1725	0.3947790637
1726	0.3947240498
1727	0.3946806984
1728	0.3946248626
1729	0.3945982147
1730	0.394540072
1731	0.3944844932
1732	0.394432038
1733	0.3943876353
1734	0.3943334722
1735	0.3942952533
1736	0.394256009
1737	0.3942130612
1738	0.3941671278
1739	0.3941151539
1740	0.3940573514
1741	0.3940488619
1742	0.3940035832
1743	0.3939484428
1744	0.3939163671
1745	0.3938625047
1746	0.3938049683
1747	0.3937476596
1748	0.3937019803
1749	0.3936599995
1750	0.3936093518
1751	0.3935518866
1752	0.3935379706
1753	0.3934809777
1754	0.39345734
1755	0.3933875073
1756	0.3933307463
1757	0.3932760558
1758	0.3932257228
1759	0.3931692172
1760	0.3931255802
1761	0.393075504
1762	0.3930238346
1763	0.3929704551
1764	0.3929272395
1765	0.3928839226
1766	0.3928529772
1767	0.3928078298
1768	0.392751586
1769	0.3927235113
1770	0.3926803685
1771	0.3926260431
1772	0.3925731555
1773	0.3925204806
1774	0.3924680174
1775	0.3924157651
1776	0.3923705299
1777	0.3923250432
1778	0.3922812091
1779	0.3922253786
1780	0.3921800856
1781	0.3921373243
1782	0.3920947326
1783	0.3920391141
1784	0.3920052285
1785	0.3919628395
1786	0.3919176946
1787	0.3918640234
1788	0.3918136639
1789	0.3917726164
1790	0.3917172896
1791	0.3916621814
1792	0.3916103701
1793	0.3915587093
1794	0.3915166533
1795	0.3914673066
1796	0.3914124507
1797	0.3913591849
1798	0.391307667
1799	0.3912658942
1800	0.3912146003
1801	0.3911616003
1802	0.3911066765
1803	0.3910618579
1804	0.3910132222
1805	0.3909822171
1806	0.3909276983
1807	0.3909036462
1808	0.3908727405
1809	0.3908217735
1810	0.3907691246
1811	0.3907277498
1812	0.3906850919
1813	0.3906308425
1814	0.3905801765
1815	0.3905261617
1816	0.3904816626
1817	0.3904278807
1818	0.3903797562
1819	0.3903253921
1820	0.3902774873
1821	0.3902297739
1822	0.3901774618
1823	0.3901369703
1824	0.3900954219
1825	0.3900758565
1826	0.3900256804
1827	0.3899843087
1828	0.3899308857
1829	0.3898863064
1830	0.3898343638
1831	0.3897900348
1832	0.3897427044
1833	0.3896895443
1834	0.3896454085
1835	0.3895955462
1836	0.3895426232
1837	0.3894955687
1838	0.3894428567
1839	0.3893932953
1840	0.3893294725
1841	0.3892980514
1842	0.389251288
1843	0.3892020307
1844	0.389149581
1845	0.3890973426
1846	0.3890453105
1847	0.3890230532
1848	0.3889985278
1849	0.3889467449
1850	0.3888808344
1851	0.3888295038
1852	0.3887901162
1853	0.3887709874
1854	0.3887194596
1855	0.388653902
1856	0.3886099642
1857	0.3885657038
1858	0.3885264792
1859	0.3884861603
1860	0.388434861
1861	0.3883946927
1862	0.3883508462
1863	0.3882999444
1864	0.3882511604
1865	0.3882255211
1866	0.3881767928
1867	0.388143475
1868	0.3881162901
1869	0.3880539911
1870	0.3880029958
1871	0.387938276
1872	0.3878874928
1873	0.3878437701
1874	0.3877930187
1875	0.3877532999
1876	0.3876916101
1877	0.3876410263
1878	0.3875950762
1879	0.38754355
1880	0.3875042005
1881	0.387453683
1882	0.3874282868
1883	0.3873779863
1884	0.3873388333
1885	0.3873134794
1886	0.3872806863
1887	0.3872516564
1888	0.387212729
1889	0.387162441
1890	0.3871511592
1891	0.3871010911
1892	0.3870575722
1893	0.3870142219
1894	0.3869738652
1895	0.3869240386
1896	0.3868833954
1897	0.3868355032
1898	0.3867959444
1899	0.3867463615
1900	0.3867212174
1901	0.386671247
1902	0.3866280865
1903	0.3865827989
1904	0.3865500014
1905	0.3865006768
1906	0.3864530894
1907	0.3864100835
1908	0.3863714163
1909	0.3863464079
1910	0.3863079149
1911	0.3862695744
1912	0.3862204531
1913	0.3861803276
1914	0.3861307473
1915	0.3860834735
1916	0.3860341091
1917	0.3859913603
1918	0.385965519
1919	0.3859166478
1920	0.3858663334
1921	0.3858405951
1922	0.3858025735
1923	0.3857535198
1924	0.385704701
1925	0.385668485
1926	0.3856057593
1927	0.3855588143
1928	0.3855102033
1929	0.3854818017
1930	0.3854576463
1931	0.3854092424
1932	0.3853647704
1933	0.385320476
1934	0.3852828922
1935	0.3852364286
1936	0.3851878868
1937	0.3851397034
1938	0.3851022791
1939	0.3850580277
1940	0.3850350545
1941	0.3849911257
1942	0.3849539926
1943	0.384929907
1944	0.3848820159
1945	0.3848359119
1946	0.3847882221
1947	0.3847407281
1948	0.3847231915
1949	0.3846750157
1950	0.3846423285
1951	0.3845964789
1952	0.3845540289
1953	0.3845083588
1954	0.3844660655
1955	0.3844239477
1956	0.3843784557
1957	0.3843415427
1958	0.3843047663
1959	0.3842593728
1960	0.3842228235
1961	0.3841864207
1962	0.3841364492
1963	0.3840866982
1964	0.3840394672
1965	0.38399184
1966	0.3839484874
1967	0.3839239396
1968	0.3838656681
1969	0.3838379508
1970	0.3837947518
1971	0.3837556654
1972	0.3837126543
1973	0.3836651921
1974	0.3836291451
1975	0.3835818665
1976	0.3835347767
1977	0.3834878749
1978	0.3834451167
1979	0.383403336
1980	0.383360745
1981	0.3833362532
1982	0.3833118586
1983	0.3832702789
1984	0.3832554339
1985	0.3832059636
1986	0.3831635833
1987	0.3831167484
1988	0.3830700983
1989	0.3830310744
1990	0.3829940712
1991	0.3829552339
1992	0.382908793
1993	0.3828665887
1994	0.3828285475
1995	0.3827865378
1996	0.3827509495
1997	0.3827064511
1998	0.3826786814
1999	0.3826321704
2000	0.3825908087
2001	0.3825446115
2002	0.3824957105
2003	0.3824545293
2004	0.3824083139
2005	0.3823841401
2006	0.38234879
2007	0.3823027403
2008	0.3822658867
2009	0.3822199268
2010	0.3821741491
2011	0.3821332304
2012	0.3821087291
2013	0.3820645242
2014	0.3820324611
2015	0.3819963169
2016	0.3819555286
2017	0.3819149022
2018	0.381879736
2019	0.3818568994
2020	0.3818112862
2021	0.3817673038
2022	0.381725564
2023	0.3817015351
2024	0.3816561079
2025	0.3816157296
2026	0.3815703545
2027	0.3815265906
2028	0.3814666667
2029	0.3814312329
2030	0.3813910386
2031	0.3813498143
2032	0.381309785
2033	0.3812923646
2034	0.3812625805
2035	0.3812219791
2036	0.3811769988
2037	0.3811341874
2038	0.3810907298
2039	0.3810456761
2040	0.3810187154
2041	0.3809840721
2042	0.380940917
2043	0.3809043017
2044	0.3808734309
2045	0.3808534175
2046	0.3808134943
2047	0.3807688208
2048	0.3807243254
2049	0.3807025656
2050	0.3806602245
2051	0.3806195196
2052	0.380574732
2053	0.3805357044
2054	0.3805014138
2055	0.3804585671
2056	0.3804338947
2057	0.3803896059
2058	0.3803454938
2059	0.3803009435
2060	0.3802570235
2061	0.380208641
2062	0.3801648968
2063	0.3801167253
2064	0.380095242
2065	0.380080787
2066	0.3800467752
2067	0.3800024497
2068	0.3799583059
2069	0.3799157816
2070	0.3798718154
2071	0.3798298722
2072	0.3797919672
2073	0.3797481929
2074	0.3797078907
2075	0.3796642932
2076	0.3796165276
2077	0.3795730969
2078	0.3795492728
2079	0.3795148059
2080	0.3794713326
2081	0.3794433921
2082	0.3794012232
2083	0.3793579336
2084	0.379315943
2085	0.3792905938
2086	0.3792510845
2087	0.3792133154
2088	0.3791702526
2089	0.3791365687
2090	0.3791222954
2091	0.3790829779
2092	0.3790445302
2093	0.3790046018
2094	0.3789462251
2095	0.3789057585
2096	0.3788795352
2097	0.3788367454
2098	0.378810441
2099	0.3787678174
2100	0.3787261993
2101	0.3786864665
2102	0.3786390536
2103	0.378605714
2104	0.3785647328
2105	0.3785216746
2106	0.3784885303
2107	0.3784471786
2108	0.3784042956
2109	0.3783805804
2110	0.3783411586
2111	0.3783000436
2112	0.3782670988
2113	0.3782279508
2114	0.3781889538
2115	0.3781561165
2116	0.3781248876
2117	0.3780922346
2118	0.3780714758
2119	0.3780243501
2120	0.3780008734
2121	0.3779599969
2122	0.3779209832
2123	0.3778783201
2124	0.3778525604
2125	0.3778099051
2126	0.377767418
2127	0.3777271145
2128	0.3777050995
2129	0.3776727266
2130	0.3776404816
2131	0.3776360364
2132	0.37760393
2133	0.3775719357
2134	0.3775389371
2135	0.3775248889
2136	0.3774867751
2137	0.3774446343
2138	0.3774026615
2139	0.3773674747
2140	0.3773206798
2141	0.3772888529
2142	0.3772502712
2143	0.3772079997
2144	0.3771614041
2145	0.3771196212
2146	0.3771056766
2147	0.3770665859
2148	0.3770349885
2149	0.3769929123
2150	0.376951002
2151	0.376911551
2152	0.3768651909
2153	0.3768124225
2154	0.3767693086
2155	0.3767411202
2156	0.3766994147
2157	0.3766532865
2158	0.3766301362
2159	0.3765913248
2160	0.3765539457
2161	0.3764981613
2162	0.376459919
2163	0.3764342343
2164	0.376411064
2165	0.3763748918
2166	0.3763368207
2167	0.3762812889
2168	0.3762397847
2169	0.3762088065
2170	0.3761674564
2171	0.3761261176
2172	0.3760882715
2173	0.3760506026
2174	0.376010778
2175	0.3759696228
2176	0.3759321497
2177	0.3758864865
2178	0.3758443318
2179	0.3758035248
2180	0.3757625389
2181	0.3757259057
2182	0.3756840242
2183	0.3756386281
2184	0.3755975429
2185	0.3755567738
2186	0.3755195231
2187	0.3754838158
2188	0.3754607834
2189	0.3754343101
2190	0.3753892749
2191	0.3753531977
2192	0.3753125738
2193	0.3752871802
2194	0.3752467185
2195	0.3752070496
2196	0.3751740168
2197	0.3751436722
2198	0.3751033732
2199	0.3750780798
2200	0.3750414318
2201	0.3750139882
2202	0.374975639
2203	0.3749434492
2204	0.3749330362
2205	0.3749002439
2206	0.3748594548
2207	0.3748202856
2208	0.374782079
2209	0.3747453227
2210	0.3747293535
2211	0.3746935407
2212	0.3746684141
2213	0.3746284497
2214	0.3745955867
2215	0.374570576
2216	0.3745300367
2217	0.3744853219
2218	0.374455315
2219	0.3744155331
2220	0.3743751531
2221	0.3743573959
2222	0.3743275159
2223	0.3742830057
2224	0.3742579346
2225	0.3742136289
2226	0.3741734134
2227	0.3741436667
2228	0.3741241948
2229	0.3740861192
2230	0.3740564823
2231	0.3740332879
2232	0.373989307
2233	0.3739490556
2234	0.3739095352
2235	0.3738960382
2236	0.3738572764
2237	0.3738179162
2238	0.3738021707
2239	0.3737642704
2240	0.3737276901
2241	0.3736875574
2242	0.3736715789
2243	0.3736351569
2244	0.3735854729
2245	0.3735492073
2246	0.3735233408
2247	0.3734842092
2248	0.3734457968
2249	0.3734020509
2250	0.3733657099
2251	0.3733438315
2252	0.3733190184
2253	0.3732962028
2254	0.3732809467
2255	0.3732582282
2256	0.3732201036
2257	0.3731905466
2258	0.3731546218
2259	0.3731269527
2260	0.3730775863
2261	0.3730418672
2262	0.3730039955
2263	0.3729643942
2264	0.3729354302
2265	0.3729128487
2266	0.3728600536
2267	0.3728222302
2268	0.3727697228
2269	0.3727564027
2270	0.3727431342
2271	0.3727034496
2272	0.3726658114
2273	0.3726283235
2274	0.3725996079
2275	0.3725601823
2276	0.3725206891
2277	0.3724913992
2278	0.372456136
2279	0.3724268702
2280	0.3723917434
2281	0.3723563376
2282	0.3723170349
2283	0.3722778611
2284	0.3722406919
2285	0.3722108652
2286	0.3721720698
2287	0.3721334289
2288	0.3720949419
2289	0.372056608
2290	0.3720191203
2291	0.3719915194
2292	0.3719533954
2293	0.3719100089
2294	0.3718620461
2295	0.3718240871
2296	0.3717851818
2297	0.371746429
2298	0.3717095377
2299	0.3716814011
2300	0.3716418598
2301	0.3716233662
2302	0.3715855926
2303	0.3715614649
2304	0.3715268158
2305	0.371490686
2306	0.371457254
2307	0.371418724
2308	0.3713811191
2309	0.371342762
2310	0.3713083058
2311	0.3712698937
2312	0.3712367423
2313	0.3711995341
2314	0.3711624768
2315	0.3711281723
2316	0.371104154
2317	0.3710915482
2318	0.3710584893
2319	0.3710196424
2320	0.3709919019
2321	0.3709790969
2322	0.3709410037
2323	0.3709132657
2324	0.3708753139
2325	0.3708476779
2326	0.3708201511
2327	0.3707828981
2328	0.3707459189
2329	0.3707090854
2330	0.3706660228
2331	0.3706270008
2332	0.3706007482
2333	0.3705637209
2334	0.370526858
2335	0.3704994609
2336	0.3704772072
2337	0.3704343875
2338	0.37039664
2339	0.3703590354
2340	0.3703250667
2341	0.3702874444
2342	0.3702479225
2343	0.3702112438
2344	0.3701746677
2345	0.370137242
2346	0.3701007993
2347	0.3700726268
2348	0.3700221644
2349	0.3699719634
2350	0.3699356723
2351	0.3698856592
2352	0.3698495429
2353	0.3698159437
2354	0.3697867031
2355	0.3697529942
2356	0.3697070846
2357	0.369670936
2358	0.3696349309
2359	0.3696110655
2360	0.3695775361
2361	0.369553786
2362	0.3695166037
2363	0.3694986873
2364	0.3694653263
2365	0.3694296711
2366	0.3693941581
2367	0.3693609975
2368	0.3693240066
2369	0.3692881051
2370	0.3692661348
2371	0.3692299569
2372	0.3692173035
2373	0.3691938574
2374	0.3691810152
2375	0.3691442029
2376	0.3691017663
2377	0.3690650936
2378	0.3690319588
2379	0.3689954374
2380	0.368960261
2381	0.368931107
2382	0.3689092298
2383	0.3688763701
2384	0.3688406888
2385	0.3688047253
2386	0.3687693262
2387	0.3687426191
2388	0.3687196957
2389	0.368684734
2390	0.3686465841
2391	0.3686109946
2392	0.3685761727
2393	0.3685399002
2394	0.3685078219
2395	0.368473154
2396	0.3684381488
2397	0.3684115895
2398	0.3683827491
2399	0.3683558921
2400	0.3683203708
2401	0.3682879428
2402	0.3682501628
2403	0.3682140854
2404	0.3681818072
2405	0.3681492602
2406	0.368136634
2407	0.3681007178
2408	0.3680744328
2409	0.3680386481
2410	0.3680030011
2411	0.3679706723
2412	0.3679285893
2413	0.3679066148
2414	0.3678722486
2415	0.3678327225
2416	0.3677880318
2417	0.3677526689
2418	0.3677188239
2419	0.3677112628
2420	0.3676841723
2421	0.3676485866
2422	0.3676131656
2423	0.3675925681
2424	0.3675829697
2425	0.3675546436
2426	0.3675192145
2427	0.3674926568
2428	0.3674508706
2429	0.3674026119
2430	0.3673805576
2431	0.3673452887
2432	0.3673328423
2433	0.3672977241
2434	0.3672585198
2435	0.3672235341
2436	0.3671894797
2437	0.3671635473
2438	0.3671317051
2439	0.3670837666
2440	0.3670485821
2441	0.3670150706
2442	0.3669802499
2443	0.366938624
2444	0.366912874
2445	0.3668790461
2446	0.3668534064
2447	0.3668187073
2448	0.3668063023
2449	0.3667713284
2450	0.3667498728
2451	0.3667148856
2452	0.3666800374
2453	0.3666453441
2454	0.3666187754
2455	0.3665972216
2456	0.3665557157
2457	0.3665420312
2458	0.3665205625
2459	0.36648942
2460	0.3664548001
2461	0.3664203505
2462	0.3663920887
2463	0.3663667622
2464	0.3663331987
2465	0.3663209077
2466	0.3662864256
2467	0.366261218
2468	0.3662489738
2469	0.3662176076
2470	0.3662008429
2471	0.3661665857
2472	0.3661322687
2473	0.3660971503
2474	0.3660626551
2475	0.366015646
2476	0.3659743028
2477	0.365940233
2478	0.3659061053
2479	0.3658593264
2480	0.3658355677
2481	0.3658014888
2482	0.3657719672
2483	0.3657294589
2484	0.3656922709
2485	0.3656582527
2486	0.3656289438
2487	0.3655950447
2488	0.3655612802
2489	0.3655299251
2490	0.3654967038
2491	0.365464168
2492	0.3654331857
2493	0.3653919104
2494	0.3653508156
2495	0.365313804
2496	0.3652892139
2497	0.3652591222
2498	0.365225258
2499	0.3651832676
2500	0.3651423017
2501	0.3651073104
2502	0.3650664433
2503	0.3650420503
2504	0.3650165264
2505	0.3649952431
2506	0.3649615273
2507	0.3649283708
2508	0.3649071908
2509	0.364866358
2510	0.3648327862
2511	0.3647979259
2512	0.3647766878
2513	0.3647437728
2514	0.3647053585
2515	0.3646718213
2516	0.3646383946
2517	0.3646130164
2518	0.3645796199
2519	0.3645489823
2520	0.3645156982
2521	0.3644859508
2522	0.3644528028
2523	0.3644122843
2524	0.3643911933
2525	0.3643579426
2526	0.3643248295
2527	0.364291848
2528	0.3642634981
2529	0.3642337834
2530	0.364203168
2531	0.3641686441
2532	0.3641476029
2533	0.3641026522
2534	0.3640796542
2535	0.364059973
2536	0.3640361068
2537	0.3640125848
2538	0.3639798088
2539	0.3639494975
2540	0.3639192644
2541	0.3638866022
2542	0.3638529756
2543	0.3638341943
2544	0.3637998828
2545	0.3637673933
2546	0.3637349104
2547	0.3637026354
2548	0.3636697208
2549	0.3636355564
2550	0.363594949
2551	0.3635740856
2552	0.3635339154
2553	0.3635016057
2554	0.3634675822
2555	0.363434814
2556	0.3634024969
2557	0.3633898592
2558	0.3633637339
2559	0.3633401392
2560	0.3633221018
2561	0.3632895077
2562	0.3632580377
2563	0.3632356762
2564	0.3632017477
2565	0.3631782254
2566	0.3631339759
2567	0.3630957353
2568	0.3630636792
2569	0.3630316856
2570	0.3630029625
2571	0.3629712759
2572	0.3629414623
2573	0.3629094473
2574	0.3628861892
2575	0.3628634464
2576	0.3628232385
2577	0.3627935792
2578	0.3627704421
2579	0.3627386123
2580	0.3627072943
2581	0.3626709165
2582	0.3626390181
2583	0.3626065853
2584	0.3625707075
2585	0.362531115
2586	0.362508639
2587	0.3624791686
2588	0.3624468859
2589	0.3624185893
2590	0.3623864538
2591	0.362363494
2592	0.3623295933
2593	0.362298448
2594	0.3622646875
2595	0.3622330589
2596	0.3621936627
2597	0.3621620388
2598	0.3621284432
2599	0.3621077597
2600	0.3620685451
2601	0.3620370694
2602	0.3620209827
2603	0.3619875104
2604	0.3619560774
2605	0.3619241279
2606	0.3618973046
2607	0.3618660232
2608	0.3618346817
2609	0.3618137289
2610	0.3617804528
2611	0.3617686835
2612	0.3617329492
2613	0.3616936528
2614	0.3616624661
2615	0.3616398037
2616	0.3616179429
2617	0.3615788563
2618	0.361539866
2619	0.3615155939
2620	0.3614846506
2621	0.3614529007
2622	0.361422089
2623	0.3613791439
2624	0.3613459577
2625	0.3613243303
2626	0.3612996057
2627	0.3612690677
2628	0.3612374733
2629	0.3612018886
2630	0.3611708481
2631	0.3611377793
2632	0.3611173326
2633	0.3610771566
2634	0.3610462703
2635	0.3610238639
2636	0.3609930869
2637	0.360962556
2638	0.3609337543
2639	0.3609008525
2640	0.3608785608
2641	0.3608457785
2642	0.3608138591
2643	0.3607833064
2644	0.3607529339
2645	0.3607325553
2646	0.3606999196
2647	0.3606777256
2648	0.3606463167
2649	0.3606150302
2650	0.3605838668
2651	0.3605437977
2652	0.3605038802
2653	0.3604736865
2654	0.3604451838
2655	0.3604147905
2656	0.3603822203
2657	0.3603601165
2658	0.3603297841
2659	0.3602987353
2660	0.3602846916
2661	0.3602465159
2662	0.3602156137
2663	0.3601832059
2664	0.3601530664
2665	0.3601230466
2666	0.3600930619
2667	0.3600623306
2668	0.3600316944
2669	0.3600014087
2670	0.3599658697
2671	0.3599353653
2672	0.3599134037
2673	0.3598835782
2674	0.3598513272
2675	0.3598209465
2676	0.3597911152
2677	0.359779605
2678	0.35974989
2679	0.3597219274
2680	0.3596923239
2681	0.3596640967
2682	0.3596320825
2683	0.3596026389
2684	0.3595642657
2685	0.3595349362
2686	0.359509854
2687	0.3594880628
2688	0.3594663574
2689	0.3594285253
2690	0.3593993183
2691	0.3593751882
2692	0.3593534189
2693	0.359321541
2694	0.3592919399
2695	0.3592617703
2696	0.359232282
2697	0.3592032551
2698	0.3591737819
2699	0.359144426
2700	0.3591265264
2701	0.3590976215
2702	0.3590659093
2703	0.359036661
2704	0.3590205227
2705	0.3590060826
2706	0.3589767522
2707	0.3589557982
2708	0.3589265719
2709	0.3588975466
2710	0.3588761046
2711	0.3588483357
2712	0.3588194486
2713	0.3587906781
2714	0.3587534836
2715	0.3587164446
2716	0.3586952049
2717	0.3586570459
2718	0.3586254121
2719	0.3585874214
2720	0.3585673248
2721	0.3585374446
2722	0.3585077349
2723	0.3584723786
2724	0.3584449453
2725	0.3584152026
2726	0.358382698
2727	0.3583476223
2728	0.3583180204
2729	0.3582804024
2730	0.3582488565
2731	0.3582174348
2732	0.3581974914
2733	0.3581689241
2734	0.3581404704
2735	0.3581092159
2736	0.3580881119
2737	0.3580607035
2738	0.3580254374
2739	0.3579967809
2740	0.3579684856
2741	0.3579412646
2742	0.3579141493
2743	0.3578774611
2744	0.3578527253
2745	0.357831822
2746	0.3578032994
2747	0.3577777231
2748	0.3577626358
2749	0.3577480022
2750	0.3577072798
2751	0.3576791392
2752	0.3576477861
2753	0.3576194473
2754	0.3575882523
2755	0.3575509268
2756	0.3575228905
2757	0.3574949681
2758	0.3574742563
2759	0.3574365416
2760	0.357407377
2761	0.3573783364
2762	0.3573556987
2763	0.357328663
2764	0.3572910902
2765	0.3572617486
2766	0.3572335579
2767	0.3572133534
2768	0.3571908466
2769	0.3571834591
2770	0.3571542354
2771	0.3571224985
2772	0.3570944062
2773	0.3570653129
2774	0.3570279311
2775	0.3570061678
2776	0.3569701721
2777	0.3569359809
2778	0.356907028
2779	0.3568698169
2780	0.3568394638
2781	0.356811482
2782	0.3567746695
2783	0.3567541333
2784	0.35672293
2785	0.3566858463
2786	0.3566547378
2787	0.3566271592
2788	0.3565932342
2789	0.3565657693
2790	0.356536955
2791	0.3565164863
2792	0.3564877751
2793	0.3564511548
2794	0.3564146938
2795	0.3563783914
2796	0.3563422469
2797	0.3563173246
2798	0.3562773201
2799	0.356246321
2800	0.3562189969
2801	0.3561852606
2802	0.3561649617
2803	0.3561340498
2804	0.3560942744
2805	0.3560630736
2806	0.3560344878
2807	0.3560060133
2808	0.3559752371
2809	0.3559486073
2810	0.3559214471
2811	0.3558930962
2812	0.3558541859
2813	0.3558276968
2814	0.355815214
2815	0.3557870505
2816	0.3557635712
2817	0.3557375915
2818	0.3557093777
2819	0.3556760157
2820	0.3556494927
2821	0.3556127736
2822	0.355592646
2823	0.3555656898
2824	0.3555393781
2825	0.355513585
2826	0.3554854943
2827	0.3554583692
2828	0.3554320244
2829	0.3554040641
2830	0.3553994467
2831	0.355366462
2832	0.3553403105
2833	0.3553168172
2834	0.3552924697
2835	0.3552729167
2836	0.3552372091
2837	0.3552022318
2838	0.3551713967
2839	0.3551446467
2840	0.355121424
2841	0.3550936197
2842	0.3550669861
2843	0.3550394176
2844	0.3550153658
2845	0.354982003
2846	0.3549487689
2847	0.3549299339
2848	0.3549024601
2849	0.3548825043
2850	0.3548557736
2851	0.3548281438
2852	0.3548006225
2853	0.3547728633
2854	0.3547534461
2855	0.354730673
2856	0.3546917397
2857	0.354662769
2858	0.3546442375
2859	0.3546143781
2860	0.3545846345
2861	0.3545524417
2862	0.35452391
2863	0.3544981731
2864	0.354478212
2865	0.3544518147
2866	0.3544165767
2867	0.3543992116
2868	0.3543840947
2869	0.3543567903
2870	0.3543358871
2871	0.3543166163
2872	0.3542815351
2873	0.3542623493
2874	0.3542432398
2875	0.3542160705
2876	0.3541970439
2877	0.3541780929
2878	0.3541554589
2879	0.3541279513
2880	0.3541090534
2881	0.3540820223
2882	0.354049652
2883	0.3540303201
2884	0.3540028987
2885	0.3539767109
2886	0.3539426719
2887	0.3539167128
2888	0.3538894043
2889	0.3538529029
2890	0.3538257154
2891	0.3537986503
2892	0.3537603029
2893	0.3537495862
2894	0.3537189246
2895	0.3536928746
2896	0.3536606385
2897	0.3536336862
2898	0.3536031453
2899	0.353577797
2900	0.3535456536
2901	0.3535197367
2902	0.3534929188
2903	0.3534737942
2904	0.3534433646
2905	0.3534130558
2906	0.3533782464
2907	0.3533604747
2908	0.3533346561
2909	0.3533155989
2910	0.3532836064
2911	0.3532547065
2912	0.3532358661
2913	0.3531994773
2914	0.3531691994
2915	0.3531425508
2916	0.353107961
2917	0.3530743439
2918	0.353047419
2919	0.353017299
2920	0.3529790998
2921	0.3529522906
2922	0.3529255142
2923	0.3528913259
2924	0.3528646497
